99.14931546, 104.03852715, 107.43534677,  97.85230675,  98.74986914, 98.80833412, 96.81964892, 98.56783189, 101.34745901
92.02628776, 97.10439252, 99.32066924, 97.24584816, 92.9267508, 92.65657752, 105.7197853, 101.23162942, 93.87155456
95.66253664, 95.17750125, 90.93318132, 110.18889465, 98.80084371, 105.95297652, 98.37481387, 106.54654286, 107.22482426
91.37294597, 100.96781394, 100.40118279, 113.42090475, 105.48508838, 91.6604946, 106.1472841, 95.08715803, 103.40412146
101.20862522, 103.5730309, 100.28690912, 105.85269352, 93.37126331, 108.57980357, 100.79478953, 94.20019732, 96.10020311
102.80387079, 98.29687616, 93.24376389, 97.24130034, 89.03452725, 96.2832753, 104.60344836, 101.13442416, 97.62787811
106.71751618, 102.97585605, 98.45723272, 100.72418901, 106.39798503, 95.46493436, 94.35373179, 106.83273763, 100.07721494
96.02548256, 102.82360856, 106.47551845, 101.34745901, 102.45651798, 98.74767493, 97.57544275, 92.5748759, 91.37294597
105.30350449, 92.87730812, 103.19258339, 104.40518318, 101.29326772, 100.85447132, 101.2226037, 106.03868807, 97.85230675
110.44484313, 93.87155456, 101.5363647, 97.65393524, 92.75048583, 101.72074646, 96.96851209, 103.29147111, 99.14931546
101.3514185, 100.37372248, 106.6471081, 100.61742813, 105.0320535, 99.35999981, 98.87007532, 95.85284217, 93.97853495
97.21315663, 107.02874163, 102.17642112, 96.74630281, 95.93799169, 102.62384733, 105.07475277, 97.59572169, 106.57364584
95.65982034, 107.22482426, 107.19119932, 102.93039474, 85.98839623, 95.19184343, 91.32093303, 102.35313953, 100.39303522
100.39303522, 92.0108226, 97.75887636, 93.18884302, 100.44940274, 108.09423367, 96.50342927, 99.58664719, 95.19184343
103.1521596, 109.40523174, 93.83969256, 99.95827854, 101.83462816, 99.69982772, 103.05289628, 103.93383957, 104.15899829
106.11454989, 88.80221141, 94.5081787, 94.59300658, 101.08830521, 96.34622848, 96.89244283, 98.07122664, 100.28690912
96.78266211,  99.84251605, 104.03478031, 106.57052697, 105.13668343, 105.37011896, 99.07551254, 104.15899829, 98.75108352
101.86186193, 103.61720152, 99.57859892, 99.4889538, 103.05541444, 98.65912661, 98.72774132, 104.70526438, 110.44484313
97.49594839, 96.59385486, 104.63817694, 102.55198606, 105.86078488, 96.5937781, 93.04610867, 99.92159953, 100.96781394
96.76814836, 91.6779221, 101.79132774, 101.20773355, 98.29243952, 101.83845792, 97.94046856, 102.20618501, 91.37294597
106.89005002, 106.57364584, 102.26648279, 107.40064604, 99.94318168, 103.40412146, 106.38276709, 98.00253006, 97.10439252
99.80873105, 101.63973121, 106.46476468, 110.43976681, 100.69156231, 99.99579473, 101.32113654, 94.76253572, 97.24130034
96.10020311, 94.57421727, 100.80409326, 105.02389857, 98.61325194, 95.62359311, 97.99762409, 103.83852459, 101.2226037
94.11176915, 99.62387832, 104.51786419, 97.62787811, 93.97853495, 98.75108352, 106.05042487, 100.07721494, 106.89005002
